name,sample,x,y,z,timestamp,00:0B:86:96:63:A0,00:0B:86:96:70:C2,00:11:32:9D:2B:30,00:11:32:9D:30:3A,00:11:32:AD:8C:82,00:11:32:AD:8E:B7,00:11:32:B6:7A:7F,00:1A:1E:F3:67:A0,04:8D:38:04:4E:86,0C:9D:92:02:8B:20,16:11:32:9D:2B:30,16:11:32:9D:30:3A,40:B0:76:34:03:48,44:A5:6E:41:9B:BA,6C:F3:7F:31:FA:22,B8:A3:86:57:17:67,DC:FB:02:61:9E:31
wlan1,0,12.08,2.74,1.01,1621512365.8416984,-73.0,-55.0,-37.0,0.0,-47.0,-43.0,-73.0,-81.0,-63.0,-47.0,0.0,-55.0,-63.0,-63.0,-79.0,-75.0,-63.0
wlan1,1,12.08,2.74,1.01,1621512370.3226519,-73.0,-55.0,-37.0,-55.0,-47.0,-43.0,-73.0,-71.0,-63.0,-43.0,-37.0,-57.0,-67.0,-67.0,-77.0,-73.0,-63.0
wlan1,2,12.08,2.74,1.01,1621512374.8436427,-73.0,-51.0,-37.0,-59.0,-47.0,-43.0,-77.0,-79.0,-63.0,-45.0,-37.0,-57.0,-63.0,-67.0,-81.0,-73.0,-63.0
wlan1,3,12.08,2.74,1.01,1621512379.3731105,-77.0,-53.0,-35.0,-57.0,-47.0,-43.0,-69.0,-79.0,-65.0,-45.0,-37.0,-55.0,-65.0,-67.0,-81.0,-75.0,-65.0
wlan2,0,12.08,2.74,1.01,1621512385.9375978,0.0,-43.0,-27.0,-39.0,-37.0,-31.0,0.0,-77.0,-61.0,-43.0,-29.0,-41.0,-41.0,-63.0,-77.0,-65.0,-57.0
wlan2,1,12.08,2.74,1.01,1621512390.4896314,-61.0,-41.0,-27.0,-43.0,-37.0,-31.0,0.0,-73.0,-61.0,-43.0,-29.0,-45.0,-47.0,-81.0,-83.0,-59.0,-59.0
wlan2,2,12.08,2.74,1.01,1621512395.1769116,-61.0,-43.0,-27.0,-41.0,-37.0,-31.0,0.0,-73.0,-57.0,-41.0,0.0,-45.0,-47.0,-61.0,-73.0,-59.0,-57.0
wlan2,3,12.08,2.74,1.01,1621512399.6719859,-61.0,-43.0,-27.0,-41.0,-37.0,-31.0,0.0,-73.0,-61.0,-41.0,-27.0,-45.0,-49.0,-71.0,-73.0,-55.0,-61.0
wlan2,4,12.08,2.74,1.01,1621512404.1967213,-61.0,-43.0,-29.0,-41.0,-37.0,-31.0,0.0,-79.0,-61.0,-41.0,-27.0,-45.0,-47.0,-67.0,-73.0,-59.0,-59.0
wlan0,0,12.08,3.96,1.01,1621507240.3320026,-59.0,-46.0,-30.0,-42.0,-39.0,-27.0,0.0,0.0,-57.0,-34.0,0.0,-43.0,-47.0,0.0,0.0,-64.0,-56.0
wlan0,1,12.08,3.96,1.01,1621507244.547393,-62.0,-47.0,-63.0,-42.0,-38.0,-29.0,0.0,0.0,-57.0,-35.0,-30.0,-43.0,-47.0,-62.0,-71.0,-59.0,-60.0
wlan0,2,12.08,3.96,1.01,1621507248.7156641,-66.0,-42.0,-30.0,-44.0,-38.0,-27.0,-64.0,0.0,-60.0,-33.0,-30.0,-43.0,-49.0,-62.0,-71.0,-73.0,-57.0
wlan0,3,12.08,3.96,1.01,1621507252.9162438,-61.0,-48.0,-28.0,-44.0,-37.0,-27.0,-64.0,-72.0,-60.0,-34.0,-28.0,-43.0,-47.0,-64.0,-70.0,-57.0,-56.0
wlan0,4,12.08,3.96,1.01,1621507257.1023614,-64.0,-41.0,-28.0,-43.0,-38.0,-26.0,-65.0,-72.0,-60.0,-35.0,-28.0,-43.0,-49.0,-64.0,-70.0,-71.0,-70.0
wlan1,0,12.08,3.96,1.01,1621507267.956864,-71.0,-53.0,-37.0,-53.0,-43.0,-43.0,-73.0,-85.0,0.0,-41.0,-37.0,-51.0,-55.0,-69.0,-83.0,-79.0,-67.0
wlan1,1,12.08,3.96,1.01,1621507272.4175394,-71.0,-57.0,-37.0,-53.0,-43.0,-43.0,-73.0,-87.0,-61.0,-43.0,-37.0,-51.0,-49.0,-69.0,-85.0,-75.0,-69.0
wlan1,2,12.08,3.96,1.01,1621507276.9157796,-71.0,-53.0,-37.0,-53.0,-41.0,-43.0,-75.0,-85.0,-61.0,-43.0,-37.0,-51.0,-53.0,-69.0,-87.0,-77.0,-71.0
wlan1,3,12.08,3.96,1.01,1621507281.434654,-71.0,-53.0,-37.0,-53.0,-41.0,-43.0,-75.0,-85.0,-65.0,-43.0,-37.0,-51.0,-55.0,-67.0,-87.0,-77.0,-71.0
wlan2,0,12.08,3.96,1.01,1621507287.9962287,-61.0,-39.0,-25.0,-41.0,-33.0,-31.0,0.0,-77.0,-57.0,-35.0,0.0,-43.0,-49.0,-55.0,-81.0,-71.0,-61.0
wlan2,1,12.08,3.96,1.01,1621507292.4853597,-57.0,-43.0,-29.0,-41.0,-35.0,-29.0,0.0,-81.0,-67.0,-35.0,-29.0,-43.0,-51.0,-55.0,-81.0,-67.0,-61.0
wlan2,2,12.08,3.96,1.01,1621507296.9747462,-57.0,-43.0,-29.0,-43.0,-35.0,-29.0,-63.0,-77.0,-67.0,-35.0,-29.0,-43.0,-51.0,-51.0,-73.0,-71.0,-71.0
wlan2,3,12.08,3.96,1.01,1621507301.4591608,-57.0,-43.0,-29.0,-43.0,-35.0,-29.0,-65.0,-77.0,-67.0,-35.0,-29.0,-43.0,-51.0,-55.0,-73.0,-67.0,-61.0
wlan2,4,12.08,3.96,1.01,1621507305.9467044,-57.0,-43.0,-29.0,-43.0,-33.0,-29.0,-65.0,-79.0,-71.0,-35.0,-29.0,-43.0,-51.0,-55.0,-73.0,-75.0,-59.0
wlan0,0,12.08,5.18,1.01,1621505079.8873355,0.0,-40.0,-29.0,-40.0,-39.0,-32.0,-63.0,0.0,-57.0,-35.0,-58.0,0.0,-44.0,-57.0,0.0,-62.0,-54.0
wlan0,1,12.08,5.18,1.01,1621505084.1283286,-63.0,-43.0,-28.0,-41.0,-39.0,-31.0,-61.0,0.0,-55.0,-39.0,-29.0,0.0,-46.0,-57.0,0.0,-65.0,-52.0
wlan0,2,12.08,5.18,1.01,1621505088.3017864,-63.0,-42.0,-68.0,-42.0,-38.0,-32.0,-61.0,0.0,-55.0,-55.0,-66.0,0.0,-45.0,-57.0,0.0,-71.0,-55.0
wlan0,3,12.08,5.18,1.01,1621505092.493775,-63.0,-40.0,-28.0,-58.0,-37.0,-32.0,-61.0,0.0,-55.0,-37.0,-66.0,-40.0,-47.0,-57.0,0.0,-49.0,-52.0
wlan0,4,12.08,5.18,1.01,1621505096.684307,-63.0,-39.0,-29.0,-39.0,-36.0,-35.0,-61.0,0.0,-57.0,-36.0,-66.0,-39.0,-45.0,-57.0,0.0,-68.0,-53.0
wlan1,0,12.08,5.18,1.01,1621505107.541668,-81.0,-65.0,-35.0,-49.0,-45.0,-41.0,0.0,-81.0,-65.0,-47.0,0.0,-51.0,-69.0,-77.0,-85.0,-79.0,-59.0
wlan1,1,12.08,5.18,1.01,1621505112.0633585,-81.0,-55.0,-35.0,-51.0,-47.0,-43.0,0.0,-89.0,-67.0,-43.0,-35.0,-51.0,-63.0,-77.0,-81.0,-79.0,-65.0
wlan1,2,12.08,5.18,1.01,1621505116.5634418,-79.0,-53.0,-35.0,-51.0,-45.0,-41.0,-77.0,-87.0,-69.0,-41.0,-35.0,-51.0,-65.0,-77.0,-85.0,-79.0,-65.0
wlan1,3,12.08,5.18,1.01,1621505121.0884304,-81.0,-53.0,-35.0,-51.0,-45.0,-41.0,-75.0,-87.0,-69.0,-45.0,-35.0,-51.0,-61.0,-77.0,-85.0,-77.0,-65.0
wlan2,0,12.08,5.18,1.01,1621505127.634377,-59.0,-51.0,-29.0,-41.0,-33.0,-43.0,0.0,-75.0,-63.0,-33.0,0.0,-41.0,-49.0,-59.0,-81.0,-71.0,-57.0
wlan2,1,12.08,5.18,1.01,1621505132.0962212,-67.0,-47.0,-27.0,-41.0,-33.0,-33.0,-65.0,-77.0,-63.0,-31.0,-29.0,-41.0,-49.0,-61.0,-81.0,-69.0,-55.0
wlan2,2,12.08,5.18,1.01,1621505136.605118,-59.0,-47.0,-29.0,-41.0,-33.0,-33.0,-65.0,-77.0,-61.0,-33.0,-29.0,-43.0,-51.0,-59.0,-79.0,-65.0,-59.0
wlan2,3,12.08,5.18,1.01,1621505141.0954087,-59.0,-47.0,-29.0,-41.0,-33.0,-33.0,-63.0,-73.0,-63.0,-33.0,-29.0,-43.0,-49.0,-59.0,-79.0,-71.0,-55.0
wlan2,4,12.08,5.18,1.01,1621505145.5867472,-59.0,-45.0,-29.0,-43.0,-33.0,-33.0,-67.0,-71.0,-59.0,-33.0,-29.0,-43.0,-51.0,-61.0,-81.0,-67.0,-55.0
wlan0,0,12.08,6.4,1.01,1621504444.0647464,0.0,-52.0,-58.0,-40.0,-38.0,-33.0,-63.0,-69.0,0.0,-30.0,-32.0,0.0,-50.0,0.0,0.0,-62.0,-53.0
wlan0,1,12.08,6.4,1.01,1621504448.2959595,0.0,-44.0,-31.0,-40.0,-38.0,-34.0,-63.0,-69.0,0.0,-29.0,-32.0,-40.0,-51.0,-67.0,-72.0,-58.0,-53.0
wlan0,2,12.08,6.4,1.01,1621504452.4587846,-62.0,-44.0,-31.0,-41.0,-39.0,-34.0,-63.0,-69.0,-61.0,-28.0,-32.0,-40.0,-49.0,-67.0,-73.0,-56.0,-52.0
wlan0,3,12.08,6.4,1.01,1621504456.6473274,-67.0,-49.0,-32.0,-40.0,-39.0,-35.0,-63.0,-69.0,-60.0,-31.0,-32.0,-40.0,-49.0,-67.0,-73.0,-58.0,-53.0
wlan0,4,12.08,6.4,1.01,1621504460.903832,-67.0,-43.0,-32.0,-40.0,-38.0,-34.0,-63.0,-69.0,-61.0,-29.0,-34.0,-40.0,-50.0,-67.0,-73.0,-58.0,-52.0
wlan0,5,12.08,6.4,1.01,1621504465.1222794,-67.0,-44.0,-32.0,-40.0,-38.0,-36.0,-63.0,-69.0,-61.0,-30.0,-34.0,-40.0,-50.0,-67.0,-73.0,-62.0,-54.0
wlan1,0,12.08,6.4,1.01,1621504471.6957035,0.0,-47.0,-39.0,-49.0,-43.0,-41.0,0.0,-85.0,-69.0,-39.0,-39.0,-49.0,-59.0,-69.0,-79.0,-81.0,-61.0
wlan1,1,12.08,6.4,1.01,1621504476.1753032,0.0,-47.0,-39.0,-49.0,-43.0,-41.0,0.0,-79.0,-67.0,-41.0,-39.0,-49.0,-59.0,-69.0,-75.0,-71.0,-61.0
wlan1,2,12.08,6.4,1.01,1621504480.6564195,0.0,-49.0,-39.0,-51.0,-43.0,-41.0,0.0,-79.0,-67.0,-39.0,-39.0,-49.0,-59.0,-69.0,-81.0,-71.0,-63.0
wlan1,3,12.08,6.4,1.01,1621504485.174775,0.0,-49.0,-39.0,-51.0,-45.0,-41.0,-75.0,-87.0,-65.0,-39.0,-39.0,-49.0,-59.0,-67.0,-83.0,-77.0,-61.0
wlan1,4,12.08,6.4,1.01,1621504489.6898134,-71.0,-49.0,-39.0,-51.0,-45.0,-41.0,-75.0,-89.0,-65.0,-41.0,-39.0,-49.0,-59.0,-67.0,-79.0,-75.0,-61.0
wlan2,0,12.08,6.4,1.01,1621504496.2146294,0.0,-47.0,-27.0,0.0,0.0,-33.0,0.0,-69.0,-57.0,-27.0,-29.0,0.0,0.0,0.0,0.0,-69.0,-59.0
wlan2,1,12.08,6.4,1.01,1621504504.946685,-67.0,-43.0,-29.0,-43.0,-33.0,-35.0,0.0,-73.0,-61.0,-29.0,-29.0,0.0,-51.0,0.0,-77.0,-71.0,-57.0
wlan2,2,12.08,6.4,1.01,1621504509.4507306,-67.0,-49.0,-27.0,-43.0,-33.0,-35.0,0.0,-75.0,-67.0,-47.0,-29.0,-45.0,-49.0,0.0,-75.0,-67.0,-59.0
wlan2,3,12.08,6.4,1.01,1621504514.0020769,-61.0,-49.0,-27.0,-43.0,-33.0,-35.0,0.0,-73.0,-67.0,-27.0,-29.0,-45.0,-49.0,0.0,-79.0,-77.0,-59.0
wlan0,0,12.08,7.62,1.01,1621501445.2975461,0.0,0.0,-35.0,-41.0,-40.0,-37.0,-61.0,0.0,-52.0,-32.0,-38.0,0.0,-47.0,0.0,0.0,-65.0,-68.0
wlan0,1,12.08,7.62,1.01,1621501449.5061667,0.0,-47.0,-35.0,-40.0,-41.0,-39.0,-63.0,0.0,-53.0,-32.0,-39.0,-41.0,-46.0,0.0,0.0,-61.0,-64.0
wlan0,2,12.08,7.62,1.01,1621501453.7408874,0.0,-48.0,-34.0,-43.0,-43.0,-38.0,-60.0,0.0,-53.0,-32.0,-39.0,-40.0,-58.0,0.0,-79.0,-59.0,-67.0
wlan0,3,12.08,7.62,1.01,1621501457.9474196,0.0,-47.0,-37.0,-39.0,-48.0,-38.0,-60.0,-73.0,-53.0,-32.0,-34.0,-40.0,-46.0,0.0,-79.0,-64.0,-68.0
wlan0,4,12.08,7.62,1.01,1621501462.1462862,-66.0,-48.0,-35.0,-39.0,-40.0,-40.0,-50.0,-58.0,-54.0,-34.0,-34.0,-40.0,-45.0,0.0,-72.0,-57.0,-67.0
wlan1,0,12.08,7.62,1.01,1621501472.9464025,-81.0,-55.0,-43.0,-55.0,-47.0,-47.0,-71.0,-85.0,0.0,-41.0,0.0,-55.0,-69.0,0.0,-87.0,-83.0,-63.0
wlan1,1,12.08,7.62,1.01,1621501477.4256358,-85.0,-49.0,-43.0,-55.0,-47.0,-47.0,-71.0,-81.0,-65.0,-41.0,-45.0,-57.0,-71.0,0.0,-87.0,-81.0,-61.0
wlan1,2,12.08,7.62,1.01,1621501481.9030008,-85.0,-55.0,-45.0,-55.0,-45.0,-47.0,-75.0,-83.0,-65.0,-41.0,-45.0,-57.0,-71.0,0.0,-89.0,-81.0,-63.0
wlan1,3,12.08,7.62,1.01,1621501486.38721,-81.0,-55.0,-45.0,-57.0,-45.0,-47.0,-75.0,-81.0,-65.0,-43.0,-45.0,-57.0,-67.0,0.0,-89.0,-83.0,-63.0
wlan2,0,12.08,7.62,1.01,1621501492.9509428,-67.0,-43.0,-35.0,-45.0,-37.0,0.0,0.0,-79.0,-63.0,-37.0,-35.0,-43.0,-45.0,-65.0,-73.0,-69.0,-61.0
wlan2,1,12.08,7.62,1.01,1621501497.4401808,-67.0,-43.0,-35.0,-45.0,-39.0,0.0,0.0,-79.0,-63.0,-35.0,-35.0,-45.0,-45.0,-65.0,-77.0,-67.0,-47.0
wlan2,2,12.08,7.62,1.01,1621501501.9219651,-67.0,-41.0,-35.0,-43.0,-39.0,-35.0,-61.0,-81.0,-59.0,-35.0,-35.0,-43.0,-41.0,-65.0,-77.0,-67.0,-63.0
wlan2,3,12.08,7.62,1.01,1621501506.4408226,-71.0,-41.0,-57.0,-43.0,-39.0,-35.0,-59.0,-79.0,-59.0,-35.0,-35.0,-45.0,-45.0,-67.0,-77.0,-69.0,-59.0
wlan2,4,12.08,7.62,1.01,1621501510.985111,-71.0,-41.0,-35.0,-43.0,-37.0,-35.0,-57.0,-87.0,-63.0,-33.0,-35.0,-45.0,-45.0,-67.0,-77.0,-67.0,-61.0
wlan0,0,13.3,-0.33,1.01,1621500893.5619385,-58.0,-46.0,-33.0,-42.0,-41.0,-39.0,-62.0,0.0,-59.0,-44.0,-39.0,-48.0,-40.0,0.0,-73.0,-63.0,-55.0
wlan0,1,13.3,-0.33,1.01,1621500897.785866,-58.0,-48.0,-34.0,-44.0,-44.0,-35.0,-62.0,0.0,-59.0,-43.0,-33.0,-42.0,-42.0,0.0,-73.0,-66.0,-54.0
wlan0,2,13.3,-0.33,1.01,1621500901.9844172,-58.0,-52.0,-38.0,-43.0,-42.0,-34.0,-65.0,0.0,-56.0,-45.0,-38.0,-42.0,-41.0,0.0,-56.0,-65.0,-57.0
wlan0,3,13.3,-0.33,1.01,1621500906.1551502,-61.0,-37.0,-37.0,-43.0,-45.0,-38.0,-65.0,0.0,-57.0,-43.0,-35.0,-42.0,-41.0,-56.0,-56.0,-65.0,-57.0
wlan0,4,13.3,-0.33,1.01,1621500910.3970678,-61.0,-48.0,-37.0,-42.0,-44.0,-35.0,-65.0,0.0,-57.0,-44.0,-39.0,-43.0,-42.0,-57.0,-71.0,-65.0,-56.0
wlan1,0,13.3,-0.33,1.01,1621500917.0190005,0.0,-45.0,-31.0,-57.0,0.0,0.0,-73.0,-75.0,-65.0,-49.0,-31.0,-55.0,-55.0,-67.0,-87.0,-79.0,-67.0
wlan1,1,13.3,-0.33,1.01,1621500921.5088124,-77.0,-45.0,-31.0,-57.0,-43.0,-47.0,-73.0,-77.0,-67.0,-51.0,-31.0,-55.0,-61.0,-69.0,-87.0,-77.0,-65.0
wlan1,2,13.3,-0.33,1.01,1621500926.0044878,-77.0,-45.0,-31.0,-57.0,-43.0,-51.0,-75.0,-79.0,-67.0,-51.0,-31.0,-57.0,-55.0,-69.0,-87.0,-77.0,-73.0
wlan1,3,13.3,-0.33,1.01,1621500930.4005086,-73.0,-45.0,-33.0,-57.0,-43.0,-49.0,-75.0,-79.0,-67.0,-51.0,-31.0,-57.0,-51.0,-69.0,-87.0,-79.0,-73.0
wlan1,4,13.3,-0.33,1.01,1621500934.9320712,-75.0,-47.0,-33.0,-57.0,-43.0,-49.0,-73.0,-77.0,-67.0,-51.0,-33.0,-57.0,-59.0,-69.0,-91.0,-75.0,-71.0
wlan2,0,13.3,-0.33,1.01,1621500941.5102007,0.0,-53.0,-25.0,-67.0,-27.0,-31.0,-71.0,-71.0,0.0,-37.0,-33.0,-41.0,-43.0,-59.0,-75.0,-63.0,-53.0
wlan2,1,13.3,-0.33,1.01,1621500945.9893758,-61.0,-53.0,-25.0,-67.0,-33.0,-33.0,-71.0,-69.0,-57.0,-39.0,-27.0,-41.0,-49.0,-59.0,-75.0,-63.0,-57.0
wlan2,2,13.3,-0.33,1.01,1621500950.4902954,-59.0,-31.0,-25.0,-41.0,-33.0,-37.0,-71.0,-73.0,-61.0,-39.0,-27.0,-41.0,-45.0,-59.0,-77.0,-65.0,-61.0
wlan2,3,13.3,-0.33,1.01,1621500955.0068116,-55.0,-29.0,-25.0,-43.0,-33.0,-37.0,-79.0,-75.0,-65.0,-37.0,-27.0,-41.0,-45.0,-63.0,-73.0,-61.0,-85.0
wlan2,4,13.3,-0.33,1.01,1621500959.5563862,-59.0,-29.0,-25.0,-43.0,-33.0,-31.0,-67.0,-69.0,-65.0,-39.0,-25.0,-41.0,-47.0,-63.0,-73.0,-61.0,-57.0
wlan0,0,13.3,1.52,1.01,1621512960.4593792,-59.0,-33.0,-39.0,-41.0,-45.0,-39.0,-64.0,0.0,0.0,-34.0,-40.0,-41.0,-47.0,-68.0,-69.0,0.0,-58.0
wlan0,1,13.3,1.52,1.01,1621512968.5711224,-61.0,-33.0,-40.0,-40.0,-45.0,-35.0,-70.0,-71.0,0.0,-35.0,-40.0,-43.0,-48.0,-68.0,-69.0,-66.0,-60.0
wlan0,2,13.3,1.52,1.01,1621512972.8728695,-58.0,-33.0,-41.0,-41.0,-44.0,-34.0,-64.0,-71.0,0.0,-35.0,-39.0,-43.0,-48.0,-66.0,-69.0,-66.0,-59.0
wlan0,3,13.3,1.52,1.01,1621512977.178412,-58.0,-36.0,-40.0,-40.0,-45.0,-35.0,-64.0,-58.0,0.0,-37.0,-45.0,-43.0,-47.0,-65.0,-69.0,-62.0,-59.0
wlan1,0,13.3,1.52,1.01,1621512983.8188972,-67.0,-45.0,-31.0,-55.0,-43.0,-51.0,-77.0,-75.0,-63.0,-45.0,-31.0,-55.0,-55.0,-73.0,-85.0,-79.0,-65.0
wlan1,1,13.3,1.52,1.01,1621512988.2857196,-71.0,-45.0,-31.0,-55.0,-43.0,-49.0,-77.0,-75.0,-65.0,-45.0,-31.0,-55.0,-51.0,-75.0,-81.0,-73.0,-61.0
wlan1,2,13.3,1.52,1.01,1621512992.768769,-71.0,-43.0,-55.0,-53.0,-43.0,-49.0,-77.0,-75.0,-65.0,-47.0,0.0,-55.0,-51.0,-75.0,-85.0,-77.0,-61.0
wlan1,3,13.3,1.52,1.01,1621512997.2629855,-73.0,-47.0,-31.0,-53.0,-43.0,-51.0,-73.0,-79.0,-79.0,-45.0,0.0,-53.0,-51.0,-75.0,-85.0,-81.0,-63.0
wlan1,4,13.3,1.52,1.01,1621513001.7727995,-73.0,-47.0,-31.0,-51.0,-35.0,-51.0,-73.0,-79.0,-77.0,-47.0,0.0,-53.0,-51.0,-75.0,-87.0,-73.0,-65.0
wlan2,0,13.3,1.52,1.01,1621513008.3493724,-59.0,-41.0,-31.0,0.0,-43.0,-35.0,-67.0,-75.0,0.0,-33.0,-31.0,-43.0,-51.0,-71.0,-79.0,-63.0,-69.0
wlan2,1,13.3,1.52,1.01,1621513012.8289366,-47.0,-41.0,-31.0,-43.0,-39.0,-35.0,-67.0,-73.0,0.0,-33.0,-31.0,-43.0,-49.0,-73.0,-79.0,-61.0,-67.0
wlan2,2,13.3,1.52,1.01,1621513017.344362,-59.0,-41.0,-31.0,-43.0,-41.0,-37.0,-67.0,-71.0,-63.0,-33.0,-31.0,-43.0,-47.0,-73.0,-79.0,-65.0,-67.0
wlan2,3,13.3,1.52,1.01,1621513026.288988,-55.0,-41.0,-31.0,-43.0,-41.0,-37.0,-67.0,-73.0,-57.0,-33.0,-31.0,-43.0,-49.0,-61.0,-77.0,-65.0,-67.0
wlan0,0,13.3,2.13,1.01,1621507670.0610054,0.0,-42.0,-28.0,-45.0,-43.0,-34.0,-64.0,0.0,-66.0,-31.0,-29.0,0.0,-54.0,-63.0,0.0,0.0,-52.0
wlan0,1,13.3,2.13,1.01,1621507674.1916456,0.0,-64.0,-29.0,-44.0,-41.0,-35.0,-64.0,0.0,-55.0,-30.0,-65.0,-44.0,-52.0,-62.0,0.0,-70.0,-52.0
wlan0,2,13.3,2.13,1.01,1621507678.3371706,0.0,-39.0,-27.0,-44.0,-42.0,-34.0,-62.0,0.0,-55.0,-32.0,-28.0,-44.0,-52.0,-64.0,-69.0,-72.0,-53.0
wlan0,3,13.3,2.13,1.01,1621507686.6069064,0.0,-43.0,-28.0,-45.0,-42.0,-37.0,-62.0,-72.0,-55.0,-31.0,-27.0,-44.0,-62.0,-62.0,-69.0,-72.0,-53.0
wlan1,0,13.3,2.13,1.01,1621507693.2252498,0.0,0.0,-33.0,-53.0,-45.0,-53.0,-83.0,-87.0,-69.0,-47.0,-35.0,-51.0,-61.0,0.0,-81.0,-71.0,-59.0
wlan1,1,13.3,2.13,1.01,1621507697.7217104,0.0,-49.0,-35.0,-53.0,-47.0,-51.0,-83.0,-89.0,-69.0,-45.0,-35.0,-51.0,-61.0,0.0,-83.0,-67.0,-59.0
wlan1,2,13.3,2.13,1.01,1621507702.2341206,0.0,-47.0,-35.0,-51.0,-47.0,-51.0,-83.0,-91.0,-63.0,-45.0,-35.0,-51.0,-61.0,-69.0,-81.0,-71.0,-59.0
wlan1,3,13.3,2.13,1.01,1621507706.7278054,0.0,-49.0,-35.0,-53.0,-47.0,-51.0,-83.0,-89.0,-63.0,-45.0,-33.0,-53.0,-61.0,-69.0,-79.0,-77.0,-59.0
wlan1,4,13.3,2.13,1.01,1621507711.250561,0.0,-47.0,-35.0,-53.0,-47.0,-51.0,-83.0,-87.0,-63.0,-45.0,-33.0,-53.0,-59.0,-69.0,-83.0,-69.0,-59.0
wlan2,0,13.3,2.13,1.01,1621507717.8279705,0.0,-37.0,0.0,0.0,-35.0,-35.0,-67.0,-79.0,-55.0,-35.0,-27.0,0.0,-57.0,-55.0,-79.0,-69.0,-65.0
wlan2,1,13.3,2.13,1.01,1621507722.3035886,-59.0,-39.0,-29.0,-43.0,-35.0,-37.0,-65.0,-79.0,-55.0,-33.0,-27.0,0.0,-57.0,-55.0,-77.0,-73.0,-63.0
wlan2,2,13.3,2.13,1.01,1621507726.7776294,-57.0,-51.0,-29.0,-37.0,-35.0,-37.0,-65.0,-81.0,-59.0,-35.0,-27.0,0.0,-49.0,-55.0,-77.0,-69.0,-63.0
wlan2,3,13.3,2.13,1.01,1621507731.2767415,-57.0,-39.0,-29.0,-37.0,-35.0,-37.0,-65.0,-75.0,-59.0,-33.0,-27.0,0.0,-57.0,-55.0,-69.0,-69.0,-65.0
wlan2,4,13.3,2.13,1.01,1621507735.7710292,-57.0,-39.0,-29.0,-37.0,-35.0,-37.0,-59.0,-79.0,-57.0,-35.0,-27.0,0.0,-51.0,-51.0,-77.0,-69.0,-63.0
wlan0,0,13.3,2.74,1.01,1621512476.274082,0.0,-35.0,-25.0,-42.0,-40.0,-41.0,0.0,0.0,-59.0,-33.0,-31.0,0.0,-60.0,0.0,-67.0,-64.0,-49.0
wlan0,1,13.3,2.74,1.01,1621512480.5457425,0.0,-41.0,-25.0,-40.0,-63.0,-45.0,-64.0,0.0,-58.0,-31.0,-31.0,-42.0,-57.0,-68.0,-67.0,-69.0,-49.0
wlan0,2,13.3,2.74,1.01,1621512484.572206,0.0,-41.0,-62.0,-41.0,-40.0,-41.0,-60.0,0.0,-58.0,-31.0,-31.0,-41.0,-57.0,-68.0,-67.0,-65.0,-47.0
wlan0,3,13.3,2.74,1.01,1621512488.8726795,0.0,-38.0,-25.0,-43.0,-39.0,-41.0,-62.0,0.0,-57.0,-32.0,-25.0,-41.0,-53.0,-68.0,-67.0,-66.0,-50.0
wlan0,4,13.3,2.74,1.01,1621512493.0431702,-68.0,-35.0,-26.0,-44.0,-39.0,-41.0,-59.0,0.0,-58.0,-32.0,-68.0,-41.0,-57.0,-68.0,-67.0,-64.0,-50.0
wlan1,0,13.3,2.74,1.01,1621512499.6883807,-71.0,-49.0,-33.0,-49.0,-47.0,-49.0,-77.0,-83.0,-63.0,-51.0,0.0,-49.0,-57.0,-65.0,-83.0,-73.0,-63.0
wlan1,1,13.3,2.74,1.01,1621512504.1974525,-71.0,-49.0,-33.0,-49.0,-49.0,-47.0,-77.0,-81.0,-65.0,-47.0,0.0,-49.0,-57.0,-67.0,-83.0,-75.0,-61.0
wlan1,2,13.3,2.74,1.01,1621512508.6898866,-65.0,-49.0,-31.0,-47.0,-49.0,-47.0,-77.0,-87.0,-67.0,-49.0,-31.0,-47.0,-59.0,-67.0,-85.0,-73.0,-63.0
wlan1,3,13.3,2.74,1.01,1621512513.1758173,-69.0,-49.0,-33.0,-49.0,-47.0,-49.0,-77.0,-79.0,-65.0,-49.0,-31.0,-47.0,-59.0,-65.0,-83.0,-75.0,-63.0
wlan1,4,13.3,2.74,1.01,1621512517.773317,-69.0,-49.0,-33.0,-49.0,-47.0,-49.0,-73.0,-81.0,-65.0,-51.0,-31.0,-47.0,-55.0,-65.0,-81.0,-67.0,-63.0
wlan2,0,13.3,2.74,1.01,1621512524.3666606,-63.0,-39.0,-27.0,-41.0,-39.0,-39.0,0.0,-79.0,-59.0,-37.0,0.0,0.0,-53.0,-49.0,-77.0,-69.0,-63.0
wlan2,1,13.3,2.74,1.01,1621512528.8598044,-63.0,-39.0,-25.0,-43.0,-39.0,-39.0,0.0,-81.0,-59.0,-39.0,0.0,0.0,-53.0,-55.0,-83.0,-75.0,-65.0
wlan2,2,13.3,2.74,1.01,1621512533.4233074,-63.0,-45.0,-25.0,-43.0,-39.0,-39.0,0.0,-75.0,-61.0,-39.0,-25.0,0.0,-53.0,-57.0,-81.0,-67.0,-65.0
wlan2,3,13.3,2.74,1.01,1621512537.9223242,-63.0,-41.0,-25.0,-43.0,-41.0,-39.0,0.0,-79.0,-61.0,-39.0,-25.0,0.0,-53.0,-57.0,-77.0,-67.0,-67.0
wlan2,4,13.3,2.74,1.01,1621512546.79423,-65.0,-45.0,-25.0,-41.0,-37.0,-39.0,0.0,-79.0,-61.0,-39.0,-25.0,0.0,-53.0,-55.0,-79.0,-69.0,-65.0
